CompletionDate,StartedDate,BlackoutStart,BlackoutEnd,Status,CurrentTask,BlackoutTitle,Station,BlackoutType,StationId,ShowId,Stack,Correspondence,BPA,Sheet,Processor,ProcessingAuditor,ProcessingAuditFailure,IngestionAuditor,AuditCompleted,Configurator,CorrespondenceLink
2018-01-12 07:54:26.138,2017-12-27 13:14:16.041,null,null,COMPLETED,Processing Audit,Page Six,KSKNDT,OTT,STjzmy84vbuz0=,SH8mxTFeJq6Mk=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/xGPHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:54:26.138,2017-12-27 13:14:16.041,null,null,COMPLETED,Series Audit Failure fix,Page Six,KSKNDT,OTT,STjzmy84vbuz0=,SH8mxTFeJq6Mk=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/xGPHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:54:26.138,2017-12-27 13:14:16.041,null,null,COMPLETED,Add to GCL/Fill Gap (userTask2),Page Six,KSKNDT,OTT,STjzmy84vbuz0=,SH8mxTFeJq6Mk=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/xGPHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:54:26.138,2017-12-27 13:14:16.041,null,null,COMPLETED,Email Configurators (emailTask1),Page Six,KSKNDT,OTT,STjzmy84vbuz0=,SH8mxTFeJq6Mk=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/xGPHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:54:26.138,2017-12-27 13:14:16.041,null,null,COMPLETED,Station or Show in Hades?(userTask5),Page Six,KSKNDT,OTT,STjzmy84vbuz0=,SH8mxTFeJq6Mk=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/xGPHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:54:26.138,2017-12-27 13:14:16.041,null,null,COMPLETED,Define Configuration for Rule (userTask1),Page Six,KSKNDT,OTT,STjzmy84vbuz0=,SH8mxTFeJq6Mk=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/xGPHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:54:26.138,2017-12-27 13:14:16.041,null,null,COMPLETED,Audit Blackout (userTask4),Page Six,KSKNDT,OTT,STjzmy84vbuz0=,SH8mxTFeJq6Mk=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/xGPHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:54:26.138,2017-12-27 13:14:16.041,null,null,COMPLETED,Verify Qualification(userTask6),Page Six,KSKNDT,OTT,STjzmy84vbuz0=,SH8mxTFeJq6Mk=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/xGPHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:54:54.416,2017-12-27 13:14:07.036,null,null,COMPLETED,Define Configuration for Rule (userTask1),Dish Nation,KSKNDT,OTT,STjzmy84vbuz0=, SHDlGw06gz6rg=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/InXHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:54:54.416,2017-12-27 13:14:07.036,null,null,COMPLETED,Audit Blackout (userTask4),Dish Nation,KSKNDT,OTT,STjzmy84vbuz0=, SHDlGw06gz6rg=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/InXHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:54:54.416,2017-12-27 13:14:07.036,null,null,COMPLETED,Email Configurators (emailTask1),Dish Nation,KSKNDT,OTT,STjzmy84vbuz0=, SHDlGw06gz6rg=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/InXHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:54:54.416,2017-12-27 13:14:07.036,null,null,COMPLETED,Series Audit Failure fix,Dish Nation,KSKNDT,OTT,STjzmy84vbuz0=, SHDlGw06gz6rg=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/InXHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:54:54.416,2017-12-27 13:14:07.036,null,null,COMPLETED,Series Failed Audit,Dish Nation,KSKNDT,OTT,STjzmy84vbuz0=, SHDlGw06gz6rg=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/InXHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:54:54.416,2017-12-27 13:14:07.036,null,null,COMPLETED,Processing Audit,Dish Nation,KSKNDT,OTT,STjzmy84vbuz0=, SHDlGw06gz6rg=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/InXHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:54:54.416,2017-12-27 13:14:07.036,null,null,COMPLETED,Verify Qualification(userTask6),Dish Nation,KSKNDT,OTT,STjzmy84vbuz0=, SHDlGw06gz6rg=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/InXHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:54:54.416,2017-12-27 13:14:07.036,null,null,COMPLETED,Station or Show in Hades?(userTask5),Dish Nation,KSKNDT,OTT,STjzmy84vbuz0=, SHDlGw06gz6rg=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/InXHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:54:54.416,2017-12-27 13:14:07.036,null,null,COMPLETED,Add to GCL/Fill Gap (userTask2),Dish Nation,KSKNDT,OTT,STjzmy84vbuz0=, SHDlGw06gz6rg=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/InXHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:56:59.535,2017-12-27 13:13:13.014,null,null,COMPLETED,Processing Audit,Whacked Out Sports,KUSADT,OTT,STs9PD5oxvWeM=, SHLi3mpZQEpZo=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/jVPHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:56:59.535,2017-12-27 13:13:13.014,null,null,COMPLETED,Series Audit Failure fix,Whacked Out Sports,KUSADT,OTT,STs9PD5oxvWeM=, SHLi3mpZQEpZo=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/jVPHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:56:59.535,2017-12-27 13:13:13.014,null,null,COMPLETED,Add to GCL/Fill Gap (userTask2),Whacked Out Sports,KUSADT,OTT,STs9PD5oxvWeM=, SHLi3mpZQEpZo=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/jVPHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:56:59.535,2017-12-27 13:13:13.014,null,null,COMPLETED,Audit Blackout (userTask4),Whacked Out Sports,KUSADT,OTT,STs9PD5oxvWeM=, SHLi3mpZQEpZo=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/jVPHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:56:59.535,2017-12-27 13:13:13.014,null,null,COMPLETED,Station or Show in Hades?(userTask5),Whacked Out Sports,KUSADT,OTT,STs9PD5oxvWeM=, SHLi3mpZQEpZo=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/jVPHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:56:59.535,2017-12-27 13:13:13.014,null,null,COMPLETED,Verify Qualification(userTask6),Whacked Out Sports,KUSADT,OTT,STs9PD5oxvWeM=, SHLi3mpZQEpZo=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/jVPHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:56:59.535,2017-12-27 13:13:13.014,null,null,COMPLETED,Define Configuration for Rule (userTask1),Whacked Out Sports,KUSADT,OTT,STs9PD5oxvWeM=, SHLi3mpZQEpZo=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/jVPHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
2018-01-12 07:56:59.535,2017-12-27 13:13:13.014,null,null,COMPLETED,Series Failed Audit,Whacked Out Sports,KUSADT,OTT,STs9PD5oxvWeM=, SHLi3mpZQEpZo=,null,[Link](https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ),[Link](https://appdash.corp.google.com/dash/d/sc-92011-ytv-blackout-operatio#a=1&p=workflow-instance&process-instance-key=%7B%221%22:%22projects/sc-92011-ytv-blackout-operatio/processes/prod92811/processDefinitions/3/processInstances/jVPHkAAAAAA%3D%22%7D),[Link](https://docs.google.com/spreadsheets/d/1DWmc21n8U3snOAf3TdB-fU_uawHcJbyoPGTxP8WfO0U/edit#gid=1661061742),phoebea@google.com,phoebea@google.com,Please fix the start and expiry for this show.,phoebea@google.com,,gouellet@google.com,https://groups.google.com/a/google.com/forum/#!searchin/youtube-tv-blackouts/tegna%7Csort:date/youtube-tv-blackouts/HnJxDQeaabo/Q-fVuBBEAQAJ
